timestamp,region,dni,candidato,anomalo
2025-04-06 09:26:00,Lambayeque,72677759,APRA,0
2025-04-06 09:26:00,Lambayeque,16341089,AVANZA PAIS,0
2025-04-06 09:26:00,Lambayeque,56600922,AVANZA PAIS,0
2025-04-06 09:26:00,Lambayeque,77444795,PERU LIBRE,0
2025-04-06 09:26:00,Lambayeque,17167133,AVANZA PAIS,0
2025-04-06 09:26:00,Lambayeque,42337833,APRA,0
2025-04-06 09:26:00,Lambayeque,50480233,FUERZA POPULAR,0
2025-04-06 09:26:00,Lambayeque,43074459,FUERZA POPULAR,0
2025-04-06 09:26:00,Lambayeque,11834346,AVANZA PAIS,0
2025-04-06 09:26:00,Lambayeque,62855400,AVANZA PAIS,0
2025-04-06 09:26:00,Lambayeque,17421714,FUERZA POPULAR,0
2025-04-06 09:26:00,Lambayeque,60367854,AVANZA PAIS,0
2025-04-06 09:26:00,Lambayeque,58835976,AVANZA PAIS,0
2025-04-06 09:26:00,Lambayeque,68535870,APP,0
2025-04-06 09:26:00,Lambayeque,55656839,PERU LIBRE,0
2025-04-06 09:26:00,Lambayeque,24542880,AVANZA PAIS,0
2025-04-06 09:26:00,Lambayeque,35581914,FUERZA POPULAR,0
2025-04-06 09:26:00,Lambayeque,47069420,PERU LIBRE,0
2025-04-06 09:26:00,Lambayeque,35572298,APRA,0
2025-04-06 09:26:00,Lambayeque,71016733,FUERZA POPULAR,0
2025-04-06 09:26:00,Lambayeque,69775685,AVANZA PAIS,0
2025-04-06 09:26:00,Lambayeque,40219482,APP,0
2025-04-06 09:26:00,Lambayeque,32430834,APP,0
2025-04-06 09:26:00,Lambayeque,29852435,AVANZA PAIS,0
2025-04-06 09:26:00,Lambayeque,34800994,PERU LIBRE,0
2025-04-06 09:26:00,Lambayeque,62268844,PERU LIBRE,0
2025-04-06 09:26:00,Lambayeque,52042883,APP,0
2025-04-06 09:26:00,Lambayeque,52881912,FUERZA POPULAR,0
2025-04-06 09:26:00,Lambayeque,27796221,APRA,0
2025-04-06 09:26:00,Lambayeque,45496218,FUERZA POPULAR,0
2025-04-06 09:26:00,Lambayeque,25060896,APP,0
2025-04-06 09:26:00,Lambayeque,48579152,FUERZA POPULAR,0
2025-04-06 09:26:00,Cajamarca,31249757,AVANZA PAIS,0
2025-04-06 09:26:00,Cajamarca,15426428,AVANZA PAIS,0
2025-04-06 09:26:00,Cajamarca,48630579,PERU LIBRE,0
2025-04-06 09:26:00,Cajamarca,24473918,APRA,0
2025-04-06 09:26:00,Cajamarca,57774294,PERU LIBRE,0
2025-04-06 09:26:00,Cajamarca,73644677,APRA,0
2025-04-06 09:26:00,Cajamarca,46239799,AVANZA PAIS,0
2025-04-06 09:26:00,Cajamarca,34064285,FUERZA POPULAR,0
2025-04-06 09:26:00,Cajamarca,29944836,APP,0
2025-04-06 09:26:00,Cajamarca,15959326,APP,0
2025-04-06 09:26:00,Cajamarca,74694181,PERU LIBRE,0
2025-04-06 09:26:00,Cajamarca,21807460,AVANZA PAIS,0
2025-04-06 09:26:00,Cajamarca,52636492,APRA,0
2025-04-06 09:26:00,Cajamarca,43842320,PERU LIBRE,0
2025-04-06 09:26:00,Cajamarca,53827729,PERU LIBRE,0
2025-04-06 09:26:00,Cajamarca,54049860,APP,0
2025-04-06 09:26:00,Cajamarca,10353234,FUERZA POPULAR,0
2025-04-06 09:26:00,Cajamarca,39787153,APP,0
2025-04-06 09:26:00,Cajamarca,21640893,APP,0
2025-04-06 09:26:00,Cajamarca,36571750,APRA,0
2025-04-06 09:26:00,Cajamarca,53066393,AVANZA PAIS,0
2025-04-06 09:26:00,Cajamarca,76561022,PERU LIBRE,0
2025-04-06 09:26:00,Cajamarca,61971896,FUERZA POPULAR,0
2025-04-06 09:26:00,Cajamarca,55412226,APRA,0
2025-04-06 09:26:00,Cajamarca,44213862,AVANZA PAIS,0
2025-04-06 09:26:00,Cajamarca,12770091,APRA,0
2025-04-06 09:26:00,Cajamarca,60060253,FUERZA POPULAR,0
2025-04-06 09:26:00,Cajamarca,59834150,APP,0
2025-04-06 09:26:00,Cajamarca,16156911,FUERZA POPULAR,0
2025-04-06 09:26:00,Cajamarca,26256517,AVANZA PAIS,0
2025-04-06 09:26:00,Cajamarca,45160677,APP,0
2025-04-06 09:26:00,Cajamarca,27881512,APP,0
2025-04-06 09:26:00,Cajamarca,35133963,PERU LIBRE,0
2025-04-06 09:26:00,Cajamarca,43340979,AVANZA PAIS,0
2025-04-06 09:26:00,Cajamarca,66210406,FUERZA POPULAR,0
2025-04-06 09:26:00,Cajamarca,58036766,PERU LIBRE,0
2025-04-06 09:26:00,Cajamarca,59971754,FUERZA POPULAR,0
2025-04-06 09:26:00,Cajamarca,12852939,PERU LIBRE,0
2025-04-06 09:26:00,Cajamarca,28094343,FUERZA POPULAR,0
2025-04-06 09:26:00,Cajamarca,71289463,FUERZA POPULAR,0
2025-04-06 09:26:00,Cajamarca,18633440,PERU LIBRE,0
2025-04-06 09:26:00,Cajamarca,73115629,FUERZA POPULAR,0
2025-04-06 09:26:00,Cajamarca,52156614,AVANZA PAIS,0
2025-04-06 09:26:00,Cajamarca,17288361,FUERZA POPULAR,0
2025-04-06 09:26:00,Amazonas,50785951,FUERZA POPULAR,0
2025-04-06 09:26:00,Amazonas,27040446,FUERZA POPULAR,0
2025-04-06 09:26:00,Amazonas,15111319,APP,0
2025-04-06 09:26:00,Amazonas,50894655,APRA,0
2025-04-06 09:26:00,Amazonas,45011312,APRA,0
2025-04-06 09:26:00,Amazonas,23153246,AVANZA PAIS,0
2025-04-06 09:26:00,Amazonas,23914066,APRA,0
2025-04-06 09:26:00,Tumbes,45603589,PERU LIBRE,0
2025-04-06 09:26:00,Tumbes,75549300,APRA,0
2025-04-06 09:26:00,Tumbes,75264259,APP,0
2025-04-06 09:27:00,Piura,56129144,APP,0
2025-04-06 09:27:00,Piura,15064355,APP,0
2025-04-06 09:27:00,Piura,52597399,APP,0
2025-04-06 09:27:00,Piura,37910656,AVANZA PAIS,0
2025-04-06 09:27:00,Piura,38722925,PERU LIBRE,0
2025-04-06 09:27:00,Piura,52761370,PERU LIBRE,0
2025-04-06 09:27:00,Piura,24241392,FUERZA POPULAR,0
2025-04-06 09:27:00,Piura,77700696,AVANZA PAIS,0
2025-04-06 09:27:00,Piura,15807844,APP,0
2025-04-06 09:27:00,Piura,68490940,PERU LIBRE,0
2025-04-06 09:27:00,Piura,71274760,PERU LIBRE,0
2025-04-06 09:27:00,Piura,63604387,AVANZA PAIS,0
2025-04-06 09:27:00,Piura,56859431,FUERZA POPULAR,0
2025-04-06 09:27:00,Piura,62690250,FUERZA POPULAR,0
2025-04-06 09:27:00,Piura,36537364,APRA,0
2025-04-06 09:27:00,Piura,19482574,PERU LIBRE,0
2025-04-06 09:27:00,Piura,35893336,APP,0
2025-04-06 09:27:00,Piura,29484667,FUERZA POPULAR,0
2025-04-06 09:27:00,Piura,30363066,AVANZA PAIS,0
2025-04-06 09:27:00,Piura,20284269,AVANZA PAIS,0
2025-04-06 09:27:00,Piura,40272025,PERU LIBRE,0
2025-04-06 09:27:00,Piura,43789895,APP,0
2025-04-06 09:27:00,Piura,29533822,APP,0
2025-04-06 09:27:00,Piura,60127958,AVANZA PAIS,0
2025-04-06 09:27:00,Piura,20660362,FUERZA POPULAR,0
2025-04-06 09:27:00,Piura,78704448,AVANZA PAIS,0
2025-04-06 09:27:00,Piura,47149439,APRA,0
2025-04-06 09:27:00,Piura,65584878,FUERZA POPULAR,0
2025-04-06 09:27:00,Piura,50340733,PERU LIBRE,0
2025-04-06 09:27:00,Piura,11493274,PERU LIBRE,0
2025-04-06 09:27:00,Piura,63426571,APRA,0
2025-04-06 09:27:00,Piura,33876078,FUERZA POPULAR,0
2025-04-06 09:27:00,Piura,12887253,AVANZA PAIS,0
2025-04-06 09:27:00,Piura,65614594,PERU LIBRE,0
2025-04-06 09:27:00,Piura,16032791,AVANZA PAIS,0
2025-04-06 09:27:00,Piura,76736529,FUERZA POPULAR,0
2025-04-06 09:27:00,Piura,59195782,APP,0
2025-04-06 09:27:00,Piura,14980000,APRA,0
2025-04-06 09:27:00,Piura,64016394,APRA,0
2025-04-06 09:27:00,Piura,25288691,AVANZA PAIS,0
2025-04-06 09:27:00,Piura,31476255,APRA,0
2025-04-06 09:27:00,Piura,68117162,FUERZA POPULAR,0
2025-04-06 09:27:00,Piura,56142508,APRA,0
2025-04-06 09:27:00,Piura,29060379,APRA,0
2025-04-06 09:27:00,Piura,18391985,APP,0
2025-04-06 09:27:00,La Libertad,30351724,APP,0
2025-04-06 09:27:00,La Libertad,72840175,AVANZA PAIS,0
2025-04-06 09:27:00,La Libertad,77206798,APP,0
2025-04-06 09:27:00,La Libertad,36962394,FUERZA POPULAR,0
2025-04-06 09:27:00,La Libertad,21447509,APP,0
2025-04-06 09:27:00,La Libertad,55172641,APRA,0
2025-04-06 09:27:00,La Libertad,50166441,AVANZA PAIS,0
2025-04-06 09:27:00,La Libertad,28063879,APRA,0
2025-04-06 09:27:00,La Libertad,21225897,PERU LIBRE,0
2025-04-06 09:27:00,La Libertad,49071026,PERU LIBRE,0
2025-04-06 09:27:00,La Libertad,72573786,AVANZA PAIS,0
2025-04-06 09:27:00,La Libertad,64922213,FUERZA POPULAR,0
2025-04-06 09:27:00,La Libertad,55317851,AVANZA PAIS,0
2025-04-06 09:27:00,La Libertad,19065926,FUERZA POPULAR,0
2025-04-06 09:27:00,La Libertad,52271660,PERU LIBRE,0
2025-04-06 09:27:00,La Libertad,54198259,APRA,0
2025-04-06 09:27:00,La Libertad,27660543,APRA,0
2025-04-06 09:27:00,La Libertad,67086656,APRA,0
2025-04-06 09:27:00,La Libertad,78166075,APP,0
2025-04-06 09:27:00,La Libertad,20841851,AVANZA PAIS,0
2025-04-06 09:27:00,La Libertad,15130509,APRA,0
2025-04-06 09:27:00,La Libertad,62343789,AVANZA PAIS,0
2025-04-06 09:27:00,La Libertad,67105304,FUERZA POPULAR,0
2025-04-06 09:27:00,La Libertad,47591495,APRA,0
2025-04-06 09:27:00,La Libertad,43630814,FUERZA POPULAR,0
2025-04-06 09:27:00,La Libertad,31819874,AVANZA PAIS,0
2025-04-06 09:27:00,La Libertad,64966797,FUERZA POPULAR,0
2025-04-06 09:27:00,La Libertad,64052020,FUERZA POPULAR,0
2025-04-06 09:27:00,La Libertad,56037965,AVANZA PAIS,0
2025-04-06 09:27:00,La Libertad,28516678,APRA,0
2025-04-06 09:27:00,La Libertad,31787822,APP,0
2025-04-06 09:27:00,La Libertad,48774165,APRA,0
2025-04-06 09:27:00,Lambayeque,51104400,APP,0
2025-04-06 09:27:00,Lambayeque,25448452,FUERZA POPULAR,0
2025-04-06 09:27:00,Lambayeque,20729470,AVANZA PAIS,0
2025-04-06 09:27:00,Lambayeque,45702819,FUERZA POPULAR,0
2025-04-06 09:27:00,Lambayeque,42524617,APRA,0
2025-04-06 09:27:00,Lambayeque,28928315,APP,0
2025-04-06 09:27:00,Lambayeque,37546633,AVANZA PAIS,0
2025-04-06 09:27:00,Lambayeque,41772051,APP,0
2025-04-06 09:27:00,Lambayeque,15624448,APP,0
2025-04-06 09:27:00,Lambayeque,26675732,APRA,0
2025-04-06 09:27:00,Lambayeque,72653766,AVANZA PAIS,0
2025-04-06 09:27:00,Lambayeque,35529399,FUERZA POPULAR,0
2025-04-06 09:27:00,Lambayeque,32031659,AVANZA PAIS,0
2025-04-06 09:27:00,Lambayeque,20150356,AVANZA PAIS,0
2025-04-06 09:27:00,Lambayeque,50772126,AVANZA PAIS,0
2025-04-06 09:27:00,Lambayeque,75032695,APRA,0
2025-04-06 09:27:00,Lambayeque,31375521,PERU LIBRE,0
2025-04-06 09:27:00,Lambayeque,50755155,APRA,0
2025-04-06 09:27:00,Lambayeque,57021928,AVANZA PAIS,0
2025-04-06 09:27:00,Lambayeque,47602508,FUERZA POPULAR,0
2025-04-06 09:27:00,Lambayeque,33346231,APRA,0
2025-04-06 09:27:00,Lambayeque,73146663,AVANZA PAIS,0
2025-04-06 09:27:00,Lambayeque,69144844,AVANZA PAIS,0
2025-04-06 09:27:00,Lambayeque,40748712,APRA,0
2025-04-06 09:27:00,Lambayeque,39318661,APRA,0
2025-04-06 09:27:00,Lambayeque,38549706,APP,0
2025-04-06 09:27:00,Lambayeque,61158727,APRA,0
2025-04-06 09:27:00,Lambayeque,18494569,AVANZA PAIS,0
2025-04-06 09:27:00,Lambayeque,37745033,APP,0
2025-04-06 09:27:00,Lambayeque,21092198,AVANZA PAIS,0
2025-04-06 09:27:00,Cajamarca,73618709,PERU LIBRE,0
2025-04-06 09:27:00,Cajamarca,62866752,FUERZA POPULAR,0
2025-04-06 09:27:00,Cajamarca,51828364,FUERZA POPULAR,0
2025-04-06 09:27:00,Cajamarca,55313728,FUERZA POPULAR,0
2025-04-06 09:27:00,Cajamarca,22090877,APRA,0
2025-04-06 09:27:00,Cajamarca,28905405,FUERZA POPULAR,0
2025-04-06 09:27:00,Cajamarca,11014350,APRA,0
2025-04-06 09:27:00,Cajamarca,49107539,AVANZA PAIS,0
2025-04-06 09:27:00,Cajamarca,29395471,AVANZA PAIS,0
2025-04-06 09:27:00,Cajamarca,67980466,PERU LIBRE,0
2025-04-06 09:27:00,Cajamarca,53159602,FUERZA POPULAR,0
2025-04-06 09:27:00,Cajamarca,39018785,APRA,0
2025-04-06 09:27:00,Cajamarca,26282307,APP,0
2025-04-06 09:27:00,Cajamarca,62414064,APP,0
2025-04-06 09:27:00,Cajamarca,40178538,FUERZA POPULAR,0
2025-04-06 09:27:00,Cajamarca,46129372,APRA,0
2025-04-06 09:27:00,Cajamarca,71002577,APP,0
2025-04-06 09:27:00,Cajamarca,11766893,APP,0
2025-04-06 09:27:00,Cajamarca,68421612,PERU LIBRE,0
2025-04-06 09:27:00,Cajamarca,37709432,APP,0
2025-04-06 09:27:00,Cajamarca,77334878,PERU LIBRE,0
2025-04-06 09:27:00,Cajamarca,57403082,FUERZA POPULAR,0
2025-04-06 09:27:00,Cajamarca,72396226,AVANZA PAIS,0
2025-04-06 09:27:00,Cajamarca,66842890,PERU LIBRE,0
2025-04-06 09:27:00,Cajamarca,59046798,FUERZA POPULAR,0
2025-04-06 09:27:00,Cajamarca,46676054,APP,0
2025-04-06 09:27:00,Amazonas,25943432,PERU LIBRE,0
2025-04-06 09:27:00,Amazonas,22934024,APRA,0
2025-04-06 09:27:00,Amazonas,17103097,FUERZA POPULAR,0
2025-04-06 09:27:00,Amazonas,16416730,FUERZA POPULAR,0
2025-04-06 09:27:00,Amazonas,62729578,FUERZA POPULAR,0
2025-04-06 09:27:00,Amazonas,61966756,APP,0
2025-04-06 09:27:00,Amazonas,24722994,APRA,0
2025-04-06 09:27:00,Tumbes,55464065,FUERZA POPULAR,0
2025-04-06 09:27:00,Tumbes,37605190,FUERZA POPULAR,0
2025-04-06 09:27:00,Tumbes,24895485,PERU LIBRE,0
2025-04-06 09:27:00,Tumbes,54754810,PERU LIBRE,0
2025-04-06 09:28:00,Piura,12587212,APP,0
2025-04-06 09:28:00,Piura,59975044,AVANZA PAIS,0
2025-04-06 09:28:00,Piura,60756198,FUERZA POPULAR,0
2025-04-06 09:28:00,Piura,14482238,PERU LIBRE,0
2025-04-06 09:28:00,Piura,62976715,APRA,0
2025-04-06 09:28:00,Piura,46638888,PERU LIBRE,0
2025-04-06 09:28:00,Piura,33196394,AVANZA PAIS,0
2025-04-06 09:28:00,Piura,74441816,AVANZA PAIS,0
2025-04-06 09:28:00,Piura,45478615,APP,0
2025-04-06 09:28:00,Piura,64862335,AVANZA PAIS,0
2025-04-06 09:28:00,Piura,17040567,APP,0
2025-04-06 09:28:00,Piura,76019090,APRA,0
2025-04-06 09:28:00,Piura,26294558,FUERZA POPULAR,0
2025-04-06 09:28:00,Piura,23105238,FUERZA POPULAR,0
2025-04-06 09:28:00,Piura,53669164,APRA,0
2025-04-06 09:28:00,Piura,54712166,FUERZA POPULAR,0
2025-04-06 09:28:00,Piura,49669307,FUERZA POPULAR,0
2025-04-06 09:28:00,Piura,11356230,AVANZA PAIS,0
2025-04-06 09:28:00,Piura,21606635,AVANZA PAIS,0
2025-04-06 09:28:00,Piura,61957988,AVANZA PAIS,0
2025-04-06 09:28:00,Piura,42636903,FUERZA POPULAR,0
2025-04-06 09:28:00,Piura,31744464,AVANZA PAIS,0
2025-04-06 09:28:00,Piura,16871420,FUERZA POPULAR,0
2025-04-06 09:28:00,Piura,56022643,APRA,0
2025-04-06 09:28:00,Piura,46041400,APRA,0
2025-04-06 09:28:00,Piura,40681909,FUERZA POPULAR,0
2025-04-06 09:28:00,Piura,68572386,FUERZA POPULAR,0
2025-04-06 09:28:00,Piura,31462327,APRA,0
2025-04-06 09:28:00,Piura,26742404,FUERZA POPULAR,0
2025-04-06 09:28:00,Piura,31067297,AVANZA PAIS,0
2025-04-06 09:28:00,Piura,57377670,FUERZA POPULAR,0
2025-04-06 09:28:00,Piura,74296572,APP,0
2025-04-06 09:28:00,Piura,62058125,PERU LIBRE,0
2025-04-06 09:28:00,Piura,47186553,APRA,0
2025-04-06 09:28:00,Piura,43604928,PERU LIBRE,0
2025-04-06 09:28:00,Piura,78761810,PERU LIBRE,0
2025-04-06 09:28:00,Piura,76690529,APRA,0
2025-04-06 09:28:00,Piura,42537475,FUERZA POPULAR,0
2025-04-06 09:28:00,Piura,37941873,FUERZA POPULAR,0
2025-04-06 09:28:00,Piura,68992920,PERU LIBRE,0
2025-04-06 09:28:00,Piura,53059411,PERU LIBRE,0
2025-04-06 09:28:00,Piura,25167150,APP,0
2025-04-06 09:28:00,Piura,37380651,FUERZA POPULAR,0
2025-04-06 09:28:00,La Libertad,76148726,APP,0
2025-04-06 09:28:00,La Libertad,36615845,APRA,0
2025-04-06 09:28:00,La Libertad,71528496,FUERZA POPULAR,0
2025-04-06 09:28:00,La Libertad,24035571,PERU LIBRE,0
2025-04-06 09:28:00,La Libertad,30694347,PERU LIBRE,0
2025-04-06 09:28:00,La Libertad,26690030,AVANZA PAIS,0
2025-04-06 09:28:00,La Libertad,26302470,AVANZA PAIS,0
2025-04-06 09:28:00,La Libertad,14506494,PERU LIBRE,0
2025-04-06 09:28:00,La Libertad,64138765,APP,0
2025-04-06 09:28:00,La Libertad,69377724,PERU LIBRE,0
2025-04-06 09:28:00,La Libertad,45736826,AVANZA PAIS,0
2025-04-06 09:28:00,La Libertad,68556105,APP,0
2025-04-06 09:28:00,La Libertad,21030094,PERU LIBRE,0
2025-04-06 09:28:00,La Libertad,42628944,AVANZA PAIS,0
2025-04-06 09:28:00,La Libertad,12989025,APRA,0
2025-04-06 09:28:00,La Libertad,57232810,PERU LIBRE,0
2025-04-06 09:28:00,La Libertad,47898031,APRA,0
2025-04-06 09:28:00,La Libertad,49836765,PERU LIBRE,0
2025-04-06 09:28:00,La Libertad,66493400,AVANZA PAIS,0
2025-04-06 09:28:00,La Libertad,71887888,APP,0
2025-04-06 09:28:00,La Libertad,32969736,APRA,0
2025-04-06 09:28:00,La Libertad,29130927,FUERZA POPULAR,0
2025-04-06 09:28:00,La Libertad,61289172,PERU LIBRE,0
2025-04-06 09:28:00,La Libertad,21713089,APRA,0
2025-04-06 09:28:00,La Libertad,55476371,AVANZA PAIS,0
2025-04-06 09:28:00,La Libertad,58381129,PERU LIBRE,0
2025-04-06 09:28:00,La Libertad,66416908,APP,0
2025-04-06 09:28:00,La Libertad,11485450,APRA,0
2025-04-06 09:28:00,La Libertad,53793916,PERU LIBRE,0
2025-04-06 09:28:00,La Libertad,61602776,PERU LIBRE,0
2025-04-06 09:28:00,La Libertad,36280138,PERU LIBRE,0
2025-04-06 09:28:00,La Libertad,53282967,AVANZA PAIS,0
2025-04-06 09:28:00,La Libertad,50580502,FUERZA POPULAR,0
2025-04-06 09:28:00,La Libertad,21793918,AVANZA PAIS,0
2025-04-06 09:28:00,La Libertad,21492279,APP,0
2025-04-06 09:28:00,La Libertad,25488732,APRA,0
2025-04-06 09:28:00,La Libertad,23314510,FUERZA POPULAR,0
2025-04-06 09:28:00,La Libertad,69921897,AVANZA PAIS,0
2025-04-06 09:28:00,La Libertad,32363766,FUERZA POPULAR,0
2025-04-06 09:28:00,La Libertad,54857536,APRA,0
2025-04-06 09:28:00,La Libertad,49456940,APRA,0
2025-04-06 09:28:00,La Libertad,45929162,FUERZA POPULAR,0
2025-04-06 09:28:00,La Libertad,24686956,FUERZA POPULAR,0
2025-04-06 09:28:00,Lambayeque,79791972,AVANZA PAIS,0
2025-04-06 09:28:00,Lambayeque,63906303,APRA,0
2025-04-06 09:28:00,Lambayeque,42595825,AVANZA PAIS,0
2025-04-06 09:28:00,Lambayeque,56086320,AVANZA PAIS,0
2025-04-06 09:28:00,Lambayeque,74643691,APP,0
2025-04-06 09:28:00,Lambayeque,62678231,APP,0
2025-04-06 09:28:00,Lambayeque,11681464,FUERZA POPULAR,0
2025-04-06 09:28:00,Lambayeque,75874540,PERU LIBRE,0
2025-04-06 09:28:00,Lambayeque,31848264,FUERZA POPULAR,0
2025-04-06 09:28:00,Lambayeque,19476121,APP,0
2025-04-06 09:28:00,Lambayeque,59380011,APRA,0
2025-04-06 09:28:00,Lambayeque,72334059,APRA,0
2025-04-06 09:28:00,Lambayeque,23283947,PERU LIBRE,0
2025-04-06 09:28:00,Lambayeque,72185206,APRA,0
2025-04-06 09:28:00,Lambayeque,58886053,APP,0
2025-04-06 09:28:00,Lambayeque,19087949,APRA,0
2025-04-06 09:28:00,Lambayeque,55867342,AVANZA PAIS,0
2025-04-06 09:28:00,Lambayeque,45633508,APP,0
2025-04-06 09:28:00,Lambayeque,48945000,APRA,0
2025-04-06 09:28:00,Lambayeque,18135264,AVANZA PAIS,0
2025-04-06 09:28:00,Lambayeque,54405135,APRA,0
2025-04-06 09:28:00,Lambayeque,48850626,FUERZA POPULAR,0
2025-04-06 09:28:00,Lambayeque,59363681,PERU LIBRE,0
2025-04-06 09:28:00,Cajamarca,23947658,APP,0
2025-04-06 09:28:00,Cajamarca,69986120,APRA,0
2025-04-06 09:28:00,Cajamarca,17283022,FUERZA POPULAR,0
2025-04-06 09:28:00,Cajamarca,18477028,FUERZA POPULAR,0
2025-04-06 09:28:00,Cajamarca,57577817,FUERZA POPULAR,0
2025-04-06 09:28:00,Cajamarca,45274486,AVANZA PAIS,0
2025-04-06 09:28:00,Cajamarca,57522539,AVANZA PAIS,0
2025-04-06 09:28:00,Cajamarca,58226123,APRA,0
2025-04-06 09:28:00,Cajamarca,26903732,APP,0
2025-04-06 09:28:00,Cajamarca,31674660,AVANZA PAIS,0
2025-04-06 09:28:00,Cajamarca,75952800,PERU LIBRE,0
2025-04-06 09:28:00,Cajamarca,13827471,FUERZA POPULAR,0
2025-04-06 09:28:00,Cajamarca,61369764,PERU LIBRE,0
2025-04-06 09:28:00,Cajamarca,35450504,APRA,0
2025-04-06 09:28:00,Cajamarca,49666283,APRA,0
2025-04-06 09:28:00,Cajamarca,71765415,PERU LIBRE,0
2025-04-06 09:28:00,Cajamarca,50016928,APP,0
2025-04-06 09:28:00,Cajamarca,51094682,FUERZA POPULAR,0
2025-04-06 09:28:00,Cajamarca,38926128,FUERZA POPULAR,0
2025-04-06 09:28:00,Cajamarca,60641621,PERU LIBRE,0
2025-04-06 09:28:00,Cajamarca,18012747,APRA,0
2025-04-06 09:28:00,Cajamarca,30904837,APRA,0
2025-04-06 09:28:00,Cajamarca,57323238,APP,0
2025-04-06 09:28:00,Cajamarca,66390343,APP,0
2025-04-06 09:28:00,Cajamarca,35331738,PERU LIBRE,0
2025-04-06 09:28:00,Cajamarca,22660044,PERU LIBRE,0
2025-04-06 09:28:00,Cajamarca,66721810,APRA,0
2025-04-06 09:28:00,Cajamarca,31814918,APP,0
2025-04-06 09:28:00,Cajamarca,55933572,APP,0
2025-04-06 09:28:00,Cajamarca,72307444,AVANZA PAIS,0
2025-04-06 09:28:00,Cajamarca,73985164,APP,0
2025-04-06 09:28:00,Amazonas,21625160,APP,0
2025-04-06 09:28:00,Amazonas,29249284,APP,0
2025-04-06 09:28:00,Amazonas,27009926,APRA,0
2025-04-06 09:28:00,Amazonas,14664524,APP,0
2025-04-06 09:28:00,Amazonas,53554702,APP,0
2025-04-06 09:28:00,Amazonas,17693602,PERU LIBRE,0
2025-04-06 09:28:00,Amazonas,42842483,FUERZA POPULAR,0
2025-04-06 09:28:00,Tumbes,73148738,APRA,0
2025-04-06 09:28:00,Tumbes,37063951,APP,0
2025-04-06 09:28:00,Tumbes,29689149,PERU LIBRE,0
2025-04-06 09:28:00,Tumbes,16151386,FUERZA POPULAR,0
2025-04-06 09:29:00,Piura,76404803,FUERZA POPULAR,0
2025-04-06 09:29:00,Piura,48496322,AVANZA PAIS,0
2025-04-06 09:29:00,Piura,29280968,AVANZA PAIS,0
2025-04-06 09:29:00,Piura,74288762,FUERZA POPULAR,0
2025-04-06 09:29:00,Piura,31608091,APRA,0
2025-04-06 09:29:00,Piura,31097442,APP,0
2025-04-06 09:29:00,Piura,25069445,PERU LIBRE,0
2025-04-06 09:29:00,Piura,10250064,APRA,0
2025-04-06 09:29:00,Piura,36626956,AVANZA PAIS,0
2025-04-06 09:29:00,Piura,25758985,AVANZA PAIS,0
2025-04-06 09:29:00,Piura,15292835,FUERZA POPULAR,0
2025-04-06 09:29:00,Piura,43701189,APRA,0
2025-04-06 09:29:00,Piura,28937169,APP,0
2025-04-06 09:29:00,Piura,62324667,APP,0
2025-04-06 09:29:00,Piura,38550966,APRA,0
2025-04-06 09:29:00,Piura,19662034,APRA,0
2025-04-06 09:29:00,Piura,29860179,AVANZA PAIS,0
2025-04-06 09:29:00,Piura,42408850,AVANZA PAIS,0
2025-04-06 09:29:00,Piura,62160788,FUERZA POPULAR,0
2025-04-06 09:29:00,Piura,30535163,FUERZA POPULAR,0
2025-04-06 09:29:00,Piura,52209992,AVANZA PAIS,0
2025-04-06 09:29:00,Piura,28667716,PERU LIBRE,0
2025-04-06 09:29:00,Piura,73370204,AVANZA PAIS,0
2025-04-06 09:29:00,Piura,10328929,FUERZA POPULAR,0
2025-04-06 09:29:00,Piura,63430701,AVANZA PAIS,0
2025-04-06 09:29:00,Piura,41718743,APP,0
2025-04-06 09:29:00,Piura,25463463,PERU LIBRE,0
2025-04-06 09:29:00,Piura,42650564,AVANZA PAIS,0
2025-04-06 09:29:00,Piura,77252445,FUERZA POPULAR,0
2025-04-06 09:29:00,Piura,20348247,AVANZA PAIS,0
2025-04-06 09:29:00,Piura,28009938,APRA,0
2025-04-06 09:29:00,Piura,34733246,AVANZA PAIS,0
2025-04-06 09:29:00,Piura,14037927,FUERZA POPULAR,0
2025-04-06 09:29:00,Piura,43993777,PERU LIBRE,0
2025-04-06 09:29:00,Piura,64389079,FUERZA POPULAR,0
2025-04-06 09:29:00,Piura,69461342,AVANZA PAIS,0
2025-04-06 09:29:00,Piura,73580358,PERU LIBRE,0
2025-04-06 09:29:00,Piura,53822130,FUERZA POPULAR,0
2025-04-06 09:29:00,Piura,24378472,PERU LIBRE,0
2025-04-06 09:29:00,Piura,76997846,APP,0
2025-04-06 09:29:00,Piura,54075834,FUERZA POPULAR,0
2025-04-06 09:29:00,Piura,14398344,PERU LIBRE,0
2025-04-06 09:29:00,Piura,20293968,AVANZA PAIS,0
2025-04-06 09:29:00,Piura,65291399,PERU LIBRE,0
2025-04-06 09:29:00,Piura,20175360,FUERZA POPULAR,0
2025-04-06 09:29:00,Piura,58387849,AVANZA PAIS,0
2025-04-06 09:29:00,Piura,49787941,AVANZA PAIS,0
2025-04-06 09:29:00,Piura,57956950,APP,0
2025-04-06 09:29:00,Piura,40208930,APP,0
2025-04-06 09:29:00,Piura,35980745,APRA,0
